order_id,customer_id,merchant_id,order_amount,checkout_started_at,credit_decision_started_at,approved_for_installments,customer_credit_score,customer_age,customer_billing_zip,customer_shipping_zip,paid_installment_1,paid_installment_2,paid_installment_3,paid_installment_4
F7CE23,27F714,C37828,69.95,2018-09-04 16:16:53.273,2018-09-04 16:16:54.430,TRUE,463,34,75204,75219,1,1,1,1
76764F,4E795A,C37828,103.96,2018-10-10 21:59:02.210,2018-10-10 21:59:02.583,TRUE,611,22,19044,19044,1,1,1,0
7B65F1,1F1ABA,E3FFE5,44.24,2018-10-03 22:42:50.510,2018-10-03 22:42:50.880,TRUE,619,49,72143,72143,1,1,1,1
E2378D,A51637,05BCA0,75.00,2018-09-20 11:13:33.517,2018-09-20 11:13:35.563,TRUE,766,32,75201,75201,1,1,1,1
770E4B,1519D1,6B6FAC,66.50,2018-10-04 13:46:36.407,2018-10-04 13:46:37.063,TRUE,673,28,72632-8871,72632-8871,1,1,1,1
13B633,32A614,32BC4E,300.30,2018-09-18 02:48:23.547,2018-09-18 02:48:25.093,TRUE,793,59,92130,92130,1,1,1,1
265CB3,BDC216,C37828,67.91,2018-09-01 20:44:30.720,2018-09-01 20:44:32.237,TRUE,596,27,01608,01608,1,1,1,1
D1F2EB,A73DBA,8B9AB8,148.40,2018-08-30 18:42:13.313,2018-08-30 18:42:15.487,TRUE,611,28,78721,78721,1,1,1,1
EC974A,EC11F7,ED5D01,209.96,2018-09-12 14:04:39.987,2018-09-12 14:04:41.190,TRUE,532,33,77386,77386,1,1,1,1
FBE70C,592B98,6F498E,49.85,2018-10-07 09:50:59.190,2018-10-07 09:50:59.690,TRUE,648,21,19401,19401,1,1,1,1
01E7A0,C0CE87,C37828,63.01,2018-10-06 08:14:34.783,2018-10-06 08:14:35.130,TRUE,676,20,60482,60482,1,1,1,1
9B81F5,4ECB42,1C107C,195.00,2018-09-27 23:22:14.743,2018-09-27 23:22:15.150,TRUE,728,23,60099,60099,1,1,1,1
5A9B98,32EB81,8D665E,148.75,2018-09-05 23:57:51.187,2018-09-05 23:57:52.327,TRUE,538,27,89074,89074,1,1,1,1
42CF46,C459D3,E3FFE5,114.97,2018-10-12 15:13:51.630,2018-10-12 15:13:52.067,TRUE,538,32,68814,68822,1,1,1,NULL
3F4A0C,4D658B,C37828,67.91,2018-09-01 12:15:49.163,2018-09-01 12:15:50.383,TRUE,415,24,55713,55713,1,1,1,1
B9FFE7,43A151,24FBAF,44.10,2018-10-07 16:56:20.693,2018-10-07 16:56:21.273,TRUE,610,35,95242,95242,1,1,1,1
9FDB64,4C9527,8C3526,88.30,2018-10-05 00:48:16.487,2018-10-05 00:48:16.847,TRUE,623,46,63034,63034,1,1,1,1
384434,58233A,B8CF53,179.00,2018-09-29 21:49:04.107,2018-09-29 21:49:05.000,TRUE,718,26,55404,55404,1,1,1,1
7F279D,FEF0CA,8B9AB8,447.30,2018-09-02 00:26:07.863,2018-09-02 00:26:09.050,TRUE,622,38,07302,07302,1,1,1,1
A09022,6020D8,0ADC71,95.56,2018-09-27 18:02:51.850,2018-09-27 18:02:52.180,TRUE,627,34,94803,94803,1,1,1,1
BABB15,7E7290,8B9AB8,258.41,2018-09-26 19:25:36.427,2018-09-26 19:25:38.037,TRUE,691,23,93950,93405,1,1,1,1
8BE2E6,29A5C6,C37828,80.91,2018-09-24 18:55:39.220,2018-09-24 18:55:41.203,TRUE,612,32,27604,27604,1,1,1,1
7D1916,B7AE9C,6B6FAC,69.00,2018-09-17 03:41:24.703,2018-09-17 03:41:25.797,TRUE,550,45,02124,02124,1,1,1,0
994A54,BD0F74,EADA75,111.89,2018-09-15 14:57:44.483,2018-09-15 14:57:45.763,TRUE,768,29,94131,94158,1,1,1,1
CBE022,E35F75,26ECA2,53.78,2018-10-07 17:05:46.410,2018-10-07 17:05:46.757,TRUE,681,22,01095,01075,1,1,1,1
D0AD5C,80F11A,B4645E,28.25,2018-10-04 16:21:29.903,2018-10-04 16:21:31.857,TRUE,569,56,33028,33028,1,1,1,1
41D86F,49F197,0ADC71,89.00,2018-09-30 22:22:19.783,2018-09-30 22:22:20.157,TRUE,721,28,22301,22301,1,1,1,1
AD569B,6FE218,E3FFE5,45.14,2018-09-21 13:58:14.167,2018-09-21 13:59:07.860,TRUE,680,40,89118,89118,1,1,1,1
000868,15F441,D17C37,175.10,2018-09-04 13:54:09.750,2018-09-04 13:54:11.110,TRUE,613,26,89148,89148,1,1,0,1
5AD804,4B584B,1E187E,178.00,2018-09-30 00:03:30.697,2018-09-30 00:03:30.947,TRUE,709,35,92646,92646,1,1,1,1
E758C5,369357,B4645E,19.10,2018-08-30 20:32:20.467,2018-08-30 20:32:21.873,TRUE,668,68,85716,85716,1,1,1,1
552E15,18CEA1,6881F9,516.00,2018-10-14 01:19:17.400,2018-10-14 01:19:17.747,TRUE,809,39,52209,52209,1,1,1,1
DF46FC,186A32,24FBAF,94.00,2018-10-01 18:40:38.620,2018-10-01 18:40:38.917,TRUE,500,38,38829-2656,38829-2656,1,1,1,1
A0FF06,EF0957,DF4F22,134.99,2018-09-25 20:31:56.900,2018-09-25 20:31:58.523,TRUE,706,31,26554,26554,1,1,1,1
D0D755,E8B75A,0ADC71,139.43,2018-09-24 04:44:59.187,2018-09-24 04:45:00.733,TRUE,583,57,84157,94534,1,1,1,1
21E907,D5ED6F,C37828,76.42,2018-09-14 00:52:07.827,2018-09-14 00:52:09.217,TRUE,561,36,37127,37127,1,1,1,1
D3C5F9,F9790E,C37828,75.02,2018-10-08 21:16:45.123,2018-10-08 21:16:45.513,TRUE,662,45,90250,90250,1,1,1,1
46430D,215789,C37828,63.01,2018-09-27 04:04:49.447,2018-09-27 04:04:49.743,TRUE,714,19,20165,20165,1,1,1,1
4C001E,6D3FB8,6EA30D,50.90,2018-09-16 03:42:28.003,2018-09-16 03:42:29.237,TRUE,611,19,34653,34653,1,1,1,1
078041,4FB6DB,6F498E,55.89,2018-09-08 18:42:45.900,2018-09-08 18:42:47.010,TRUE,689,20,76539,76539,1,1,1,1
D6E651,12C4C3,E3FFE5,116.98,2018-10-04 15:03:52.873,2018-10-04 15:03:53.280,TRUE,563,33,80030,80128,1,1,1,1
76A4C5,08F468,767C9E,100.00,2018-09-21 15:14:18.973,2018-09-21 15:14:20.800,TRUE,655,52,70433,70006,1,1,1,1
CE0970,AECCA5,6B6FAC,59.00,2018-09-14 07:04:27.153,2018-09-14 07:04:28.293,TRUE,660,22,68107-1813,68107-1813,1,1,1,1
2063ED,C56378,C37828,69.95,2018-10-13 02:37:13.367,2018-10-13 02:37:13.773,TRUE,559,44,30102-1261,30102-1261,1,1,1,1
FDF7CD,EE6E8B,55E809,189.71,2018-10-02 21:31:14.183,2018-10-02 21:31:14.447,TRUE,611,26,10017,10017,1,1,1,1
0E3A9F,15C5C1,8B9AB8,154.70,2018-09-03 06:33:20.380,2018-09-03 06:33:21.567,TRUE,714,27,36350,36350,1,1,1,1
7C01CF,1B934E,3CF686,74.14,2018-09-03 04:24:39.740,2018-09-03 04:24:41.053,TRUE,471,43,47201,47201,1,1,1,1
6056F1,2AED67,0ADC71,97.10,2018-10-14 00:47:43.787,2018-10-14 00:47:44.083,TRUE,636,21,30188,30188,1,1,1,NULL
1FD153,5A8875,86F35F,123.22,2018-10-09 08:22:32.137,2018-10-09 08:22:32.543,TRUE,739,25,30349,30349,1,1,1,1
81D7D8,5AFF12,0ADC71,107.00,2018-10-13 04:32:12.487,2018-10-13 04:32:13.143,TRUE,611,20,97128,97128,1,1,1,1
B04563,F0B739,86F35F,123.22,2018-09-20 12:43:04.973,2018-09-20 12:43:06.457,TRUE,708,26,11010,11010,1,1,1,1
042E74,97299B,8B9AB8,586.00,2018-09-08 18:57:54.977,2018-09-08 18:57:55.947,TRUE,648,26,99709,99709,1,1,1,1
CB84A6,2464C4,E3FFE5,108.99,2018-10-13 02:06:50.803,2018-10-13 02:06:51.147,TRUE,567,46,76051,76051,1,1,1,1
32EC9D,DDB90C,9C0B17,51.00,2018-09-10 06:46:52.377,2018-09-10 06:46:53.643,TRUE,562,26,95621,95621,1,1,1,1
28297A,F6726A,F72922,275.99,2018-10-09 06:27:46.100,2018-10-09 06:27:46.427,TRUE,620,31,84123,84124,1,1,1,0
08F4FF,0AF3C6,8D665E,175.00,2018-09-11 14:24:19.217,2018-09-11 14:24:21.497,TRUE,628,27,33136,33136,1,1,1,1
DA6642,44F77F,32BC4E,215.00,2018-09-10 14:47:57.963,2018-09-10 14:47:59.023,TRUE,597,27,02151,02151,1,1,1,1
247FAE,FC1E59,6F498E,64.77,2018-09-01 02:53:28.907,2018-09-01 02:53:30.280,TRUE,611,22,48910,48910,1,1,1,1
07DAD4,F82B5F,01C9EC,76.80,2018-10-12 15:25:46.673,2018-10-12 15:25:47.020,TRUE,611,40,77070,77054,1,1,1,1
F8003B,B1B030,B4645E,74.20,2018-09-02 20:52:58.693,2018-09-02 20:52:59.930,TRUE,719,56,53081,53081,1,1,1,1
664887,D80DA5,3B88C5,48.98,2018-10-01 18:38:34.837,2018-10-01 18:38:35.337,TRUE,650,44,50595,50595,1,1,1,1
8F2FEA,D7FBE0,24FBAF,313.92,2018-10-07 22:25:46.593,2018-10-07 22:25:47.330,TRUE,595,40,72205,72201,1,1,1,1
8BD6B1,C90DC7,8D665E,49.00,2018-09-21 03:25:45.163,2018-09-21 03:25:46.757,TRUE,685,19,30022,30022,1,1,1,1
EC7C1B,9C7012,C37828,69.95,2018-09-08 19:34:55.580,2018-09-08 19:34:56.703,TRUE,611,21,70128,70117,1,1,1,1
A4E7AC,946198,B4645E,90.00,2018-09-28 06:10:38.463,2018-09-28 06:10:38.797,TRUE,573,34,84056,84056,1,1,0,0
2FB1F6,6C4DCC,6F498E,54.94,2018-10-05 02:04:10.337,2018-10-05 02:04:10.713,TRUE,611,21,78249,NULL,1,1,1,1
A70A16,6F0CAA,781325,64.87,2018-09-21 04:24:54.603,2018-09-21 04:24:56.273,TRUE,623,27,32703,32712,1,1,1,1
26336E,E5D05B,3CF686,40.70,2018-10-13 22:34:25.597,2018-10-13 22:34:25.923,TRUE,597,49,15522,15522,1,1,1,NULL
932F9D,FC242B,26ECA2,85.80,2018-10-05 00:05:40.520,2018-10-05 00:05:40.817,TRUE,619,23,94952,94952,1,1,1,1
24DE62,8524C9,C3600C,595.00,2018-10-14 03:38:55.343,2018-10-14 03:38:55.593,TRUE,557,47,98059,98059,1,1,1,1
F3F6E6,BD8EAE,8B9AB8,315.00,2018-09-08 02:28:39.237,2018-09-08 02:28:41.420,TRUE,617,43,11419,11419,1,1,1,1
DB9651,4AF727,6F498E,65.89,2018-09-06 07:20:03.680,2018-09-06 07:20:05.103,TRUE,611,18,79836,79836,1,1,1,1
6635B5,622769,ED5D01,107.99,2018-09-05 20:08:54.087,2018-09-05 20:08:55.230,TRUE,540,59,77386,77386,1,1,1,1
EC027B,27EBA3,6F498E,131.27,2018-10-05 02:15:45.193,2018-10-05 02:15:48.207,TRUE,552,25,91767,91767,1,1,1,1
69476F,1FF730,26ECA2,85.42,2018-09-05 04:36:00.543,2018-09-05 04:36:01.793,TRUE,684,22,90606,90606,1,1,1,1
69BC92,282241,B4645E,49.30,2018-09-03 02:32:35.660,2018-09-03 02:32:37.207,TRUE,488,66,89403,89403,1,1,1,1
55434D,1C704F,C37828,76.16,2018-10-13 06:07:58.347,2018-10-13 06:07:58.690,TRUE,599,29,11226,11226,1,1,1,NULL
1ED584,7ED944,B4645E,157.68,2018-10-07 21:32:34.960,2018-10-07 21:32:35.320,TRUE,653,52,30058,30058,1,1,1,1
F4066A,7D89E0,C37828,75.02,2018-10-05 20:51:42.913,2018-10-05 20:51:43.260,TRUE,618,25,92704,92704,1,1,1,1
5E7CF6,E321C9,ED5D01,89.99,2018-09-29 14:34:39.623,2018-09-29 14:34:39.967,TRUE,700,37,28104,28104,1,1,1,1
6E65DE,4AFF85,26ECA2,63.46,2018-09-03 22:03:09.983,2018-09-03 22:03:11.280,TRUE,522,34,78247,78247,1,1,1,1
15F538,D499D0,6F498E,99.88,2018-09-03 03:11:22.277,2018-09-03 03:11:23.533,TRUE,611,36,30215,30215,1,1,1,1
DC4B6F,3941F2,E3FFE5,35.98,2018-10-12 16:17:59.497,2018-10-12 16:17:59.920,TRUE,553,43,78634,78634,1,1,1,NULL
0345A8,DB6B5B,26ECA2,18.66,2018-10-09 22:50:13.777,2018-10-09 22:50:14.073,TRUE,611,21,85204,85204,1,1,1,1
A17285,DABD6B,9C0B17,50.15,2018-09-27 07:53:11.267,2018-09-27 07:53:11.640,TRUE,515,36,92248,92201,1,1,1,1
7CF1E5,8772E0,E3FFE5,46.49,2018-09-22 13:56:12.437,2018-09-22 13:56:15.547,TRUE,624,29,54220-9037,54220-9037,1,1,1,1
6075DC,C2422E,9C0B17,62.00,2018-09-26 15:22:35.133,2018-09-26 15:22:36.757,TRUE,512,66,60171,60171,1,1,1,0
5438B2,E3E2BA,0AF5A1,60.99,2018-09-11 00:09:36.323,2018-09-11 00:09:37.603,TRUE,611,20,11746,11746,1,1,1,1
E783A5,A6481C,8B9AB8,530.46,2018-08-29 06:46:56.073,2018-08-29 06:46:57.480,TRUE,545,28,92373,91730,1,1,1,1
970580,702255,3CF686,54.34,2018-10-07 12:26:09.287,2018-10-07 12:26:09.663,TRUE,534,51,11226,11226,1,1,1,1
6E3E3C,852ECB,6F498E,158.80,2018-09-19 07:31:18.503,2018-09-19 07:31:20.300,TRUE,554,22,90022,90022,1,1,1,1
37ED25,03E2D5,6F498E,48.92,2018-08-31 20:00:04.070,2018-08-31 20:00:05.243,TRUE,636,25,73159,73159,1,1,1,1
948742,3BF949,0ADC71,97.10,2018-10-12 17:31:32.507,2018-10-12 17:31:32.960,TRUE,611,20,32114,32114,1,1,1,1
27B08D,9574D2,1E187E,158.00,2018-10-02 03:28:05.807,2018-10-02 03:28:06.103,TRUE,736,30,94598,94598,1,1,1,1
9B39AA,502865,05BCA0,157.50,2018-09-30 00:39:57.803,2018-09-30 00:39:58.113,TRUE,611,18,94110,94103,1,1,1,1
04FD3E,136F4F,C37828,74.53,2018-10-11 02:22:11.767,2018-10-11 02:22:12.080,TRUE,706,44,08087,08087,1,1,1,1
BBF54A,B8A13E,6F498E,66.83,2018-10-02 16:40:11.053,2018-10-02 16:40:11.333,TRUE,563,23,90731,90731,1,1,1,1
24EF0E,64D05F,C37828,69.95,2018-10-01 23:39:46.273,2018-10-01 23:39:46.583,TRUE,658,33,60629,60629,1,1,1,1
12A2BE,330DF6,8D665E,59.50,2018-10-13 08:07:11.887,2018-10-13 08:07:12.263,TRUE,611,18,20745,20745,1,1,1,1
85A7A0,8199FE,34B501,195.00,2018-10-07 02:41:11.230,2018-10-07 02:41:11.650,TRUE,542,29,92507,92507,1,1,1,1
572F85,B14C45,CD982B,133.15,2018-09-10 15:34:46.620,2018-09-10 15:34:47.713,TRUE,611,44,77338,77338,1,1,1,1
624959,7928C1,C37828,67.19,2018-09-02 17:27:00.597,2018-09-02 17:27:01.673,TRUE,384,25,07011,07011,1,1,1,1
3E57C3,492686,E3FFE5,65.97,2018-09-26 04:25:10.643,2018-09-26 04:25:12.223,TRUE,525,35,87144,87144,1,1,1,1
C96E48,572F1C,E3FFE5,15.00,2018-09-09 01:32:39.223,2018-09-09 01:32:40.367,TRUE,601,37,89137,89137,1,1,1,1
EDFD5F,FE147F,8D665E,165.92,2018-09-20 19:10:48.360,2018-09-20 19:10:49.940,TRUE,684,33,94044,94044,1,1,1,1
D2C7BF,D4DF38,3CF686,111.37,2018-08-31 01:18:27.037,2018-08-31 01:18:28.190,TRUE,574,48,48336,48336,1,1,1,1
6F51BF,E7E675,AA6C1B,203.92,2018-10-14 20:31:55.110,2018-10-14 20:31:55.533,TRUE,587,57,08052,08052,1,1,1,NULL
C01F34,F5749D,24FBAF,46.00,2018-10-08 03:49:28.803,2018-10-08 03:49:29.117,TRUE,690,22,37129,37129,1,1,1,1
71B791,08A143,55E809,323.90,2018-09-30 20:56:54.147,2018-09-30 20:56:54.537,TRUE,658,30,10028,10013,1,1,1,1
628BF9,E0486E,E3FFE5,80.96,2018-09-28 11:35:57.740,2018-09-28 11:35:58.083,TRUE,611,46,43613,43613,1,1,1,1
9348CD,8828DF,42FC42,118.15,2018-09-22 20:33:24.223,2018-09-22 20:33:25.677,TRUE,611,22,85737,85737,1,1,1,1
C3B76F,8CC3AD,26ECA2,36.37,2018-09-03 18:59:28.903,2018-09-03 18:59:29.997,TRUE,528,24,90039,90039,1,1,1,1
0CD7F9,26B7E7,0B3A54,191.00,2018-10-12 18:39:29.343,2018-10-12 18:39:29.673,TRUE,730,22,11706,11706,1,1,1,1
64BACA,C1F788,0ADC71,97.99,2018-10-07 16:03:28.057,2018-10-07 16:03:28.463,TRUE,628,34,10472,10472,1,1,1,1
1AB573,E2702E,6F498E,121.49,2018-10-06 21:17:12.790,2018-10-06 21:17:13.040,TRUE,611,24,21045,21045,1,1,0,0
3BE8CD,8042BB,8D665E,108.00,2018-09-27 18:36:51.503,2018-09-27 18:36:51.970,TRUE,764,30,98126,98126,1,1,1,1
14AE8D,1C8FB8,79F48C,88.01,2018-09-07 23:51:20.500,2018-09-07 23:51:21.737,TRUE,808,64,72058,72058,1,1,1,1
C1BA98,670DD5,E3FFE5,104.96,2018-09-03 20:46:05.253,2018-09-03 20:46:06.517,TRUE,574,42,95691-5859,95691-5859,1,1,1,1
4E702E,4597ED,E3FFE5,95.97,2018-09-21 13:43:04.537,2018-09-21 13:43:06.900,TRUE,637,41,95076,95076,1,1,1,1
CEF632,D82FC3,8B9AB8,302.00,2018-09-22 07:50:26.273,2018-09-22 07:50:27.880,TRUE,640,27,85383,85383,1,1,1,1
5E7DB7,F1F6F4,E3FFE5,69.97,2018-09-30 18:33:54.543,2018-09-30 18:33:54.920,TRUE,714,46,78254,78254,1,1,1,1
FD44B7,6BAA07,B847CE,537.69,2018-09-21 16:31:11.583,2018-09-21 16:31:13.097,TRUE,784,30,28173,11949,1,1,1,1
69AC65,C0EBF9,50FA75,638.00,2018-09-06 18:37:09.620,2018-09-06 18:37:10.857,TRUE,709,64,21620-1967,21620-1967,1,1,1,1
2F6F35,67F822,24FBAF,66.60,2018-10-08 17:27:24.847,2018-10-08 17:27:25.190,TRUE,539,33,94509,94509,1,1,0,NULL
331283,F8B938,6F498E,59.91,2018-09-29 15:58:16.020,2018-09-29 15:58:16.350,TRUE,693,20,19541,19541,1,1,1,1
96CB05,612889,26ECA2,55.86,2018-09-24 15:38:30.813,2018-09-24 15:38:32.347,TRUE,661,40,02840,02840,1,1,1,1
EB42E2,EFE275,BDE37F,90.74,2018-09-12 14:17:59.020,2018-09-12 14:18:00.113,TRUE,611,37,27048,27048,1,1,1,1
5D547D,970D9A,6F498E,239.76,2018-08-29 02:55:34.737,2018-08-29 02:55:37.203,TRUE,483,22,68507,68507,1,1,1,1
B46162,FFE9B0,C37828,70.47,2018-10-10 04:29:01.210,2018-10-10 04:29:01.710,TRUE,630,31,19151,19131,1,1,1,1
2D4CC4,A27120,ED5D01,169.98,2018-09-29 00:41:38.307,2018-09-29 00:41:38.590,TRUE,639,64,60612,60612,1,1,1,1
744630,91123F,ED5D01,79.98,2018-09-26 14:47:34.790,2018-09-26 14:47:36.370,TRUE,594,42,20032,20032,1,1,1,1
439347,8A281E,C37828,84.96,2018-09-21 04:28:28.037,2018-09-21 04:28:30.147,TRUE,611,22,28678,28678,1,1,1,1
64E224,BABB2F,E3FFE5,39.99,2018-09-19 19:59:21.903,2018-09-19 19:59:23.433,TRUE,537,36,19047,19047,1,1,1,1
5D26E1,2B9C5F,8D665E,118.00,2018-09-04 03:51:57.017,2018-09-04 03:51:58.283,TRUE,529,41,15226,15226,1,1,1,1
069A9A,03E2FF,B4645E,109.20,2018-09-02 17:18:11.870,2018-09-02 17:18:12.980,TRUE,654,35,32832,32832,1,1,1,1
490E82,B98BCB,ED5D01,84.99,2018-09-01 15:02:07.373,2018-09-01 15:02:09.107,TRUE,553,36,72719-7716,72719-7716,1,1,1,1
D39A94,DCDD0B,6881F9,286.00,2018-09-26 16:19:10.260,2018-09-26 16:19:11.807,TRUE,796,38,30030,30030,1,1,1,1
DA7B08,CEE49C,48D2B9,837.25,2018-09-27 18:15:08.920,2018-09-27 18:15:09.653,TRUE,792,50,34105,34105,1,1,1,1
D6B361,1E6D96,6B6FAC,59.00,2018-09-23 20:26:28.787,2018-09-23 20:26:30.230,TRUE,727,20,92530-4785,92530-4785,1,1,1,1
79E70F,A89E10,8B9AB8,144.90,2018-08-31 18:49:46.487,2018-08-31 18:49:48.017,TRUE,804,28,10003,10003,1,1,1,1
4D69B8,FAD32D,26ECA2,34.66,2018-10-08 02:28:35.827,2018-10-08 02:28:36.123,TRUE,512,29,78245,78245,1,1,1,1
0D53B1,227794,0ADC71,99.00,2018-09-26 17:11:06.900,2018-09-26 17:11:08.417,TRUE,610,37,38340,38340,1,1,1,1
784680,D962E6,8B9AB8,148.40,2018-09-03 14:16:29.053,2018-09-03 14:16:30.300,TRUE,543,41,89086,89086,1,1,1,1
F26969,96E342,C37828,77.86,2018-08-30 00:30:41.743,2018-08-30 00:30:43.213,TRUE,622,21,46228,46060,1,1,1,1
D308AB,8E8E96,6F498E,64.77,2018-09-01 13:47:43.407,2018-09-01 13:47:44.657,TRUE,733,25,30062,30062,1,1,1,1
7F40F3,460607,6F498E,37.00,2018-10-14 02:11:56.410,2018-10-14 02:11:56.817,TRUE,611,18,18301,18301,1,1,1,1
DB27D9,6221E0,C37828,69.95,2018-09-27 11:48:38.390,2018-09-27 11:48:38.890,TRUE,590,47,44144,44144,1,1,1,1
97723D,421E64,8B9AB8,122.49,2018-09-03 20:46:17.330,2018-09-03 20:46:18.580,TRUE,730,27,33908,33908,1,1,1,1
BA41A4,59D9DC,E3FFE5,80.96,2018-08-31 19:52:44.133,2018-08-31 19:52:45.370,TRUE,726,43,49078,49078,1,1,1,1
4517C4,A7AA0D,6F498E,197.94,2018-10-01 00:00:36.300,2018-10-01 00:00:36.597,TRUE,549,30,32579,32579,1,1,1,1
85447B,13A119,C37828,64.97,2018-09-08 07:11:08.410,2018-09-08 07:11:09.613,TRUE,570,31,92114,92114,1,1,1,1
21ACD7,94585A,268696,45.50,2018-10-14 19:16:29.160,2018-10-14 19:16:29.567,TRUE,691,29,70126,70126,1,1,1,NULL
C07E09,1DA8DF,6F498E,46.41,2018-10-08 18:18:21.483,2018-10-08 18:18:21.860,TRUE,395,29,36608,36608,1,1,1,0
33AFDA,350F0A,26ECA2,48.71,2018-10-05 02:04:25.137,2018-10-05 02:04:25.480,TRUE,581,26,92683,92683,1,1,1,1
BE686C,48F942,6F498E,64.78,2018-09-01 12:33:53.820,2018-09-01 12:33:55.163,TRUE,611,53,08724,08724,1,1,1,1
FCFFE1,4520A2,C37828,70.13,2018-10-05 01:51:05.420,2018-10-05 01:51:05.780,TRUE,508,27,11422,11422,1,1,0,1
EABB44,55A20E,42FC42,143.10,2018-09-21 12:43:50.680,2018-09-21 12:43:52.323,TRUE,611,18,06605,06605,1,1,1,1
8326D8,FBF1E3,6F498E,119.88,2018-09-08 04:36:49.607,2018-09-08 04:36:50.857,TRUE,581,25,19124,19124,1,1,1,1
C207B8,3C3DA4,32BC4E,182.60,2018-09-03 05:27:48.253,2018-09-03 05:27:49.597,TRUE,546,32,97007,97007,1,1,1,1
9C9DE6,558BA2,8D665E,65.00,2018-10-06 20:26:17.090,2018-10-06 20:26:17.387,TRUE,548,31,32818,32818,1,1,1,1
DE6DA2,284BAA,6881F9,88.00,2018-09-29 23:50:18.537,2018-09-29 23:50:18.913,TRUE,686,58,84037,84037,1,1,1,1
1B9D0F,9C70FF,7B640F,291.56,2018-09-19 22:05:59.150,2018-09-19 22:06:00.837,TRUE,508,33,94030,91316,1,1,1,1
3EE62F,721CBF,2BB3C5,451.83,2018-10-12 02:04:55.863,2018-10-12 02:04:56.520,TRUE,632,57,10065,10065,1,1,1,1
A4D665,7E654B,E3FFE5,119.97,2018-10-03 16:08:02.943,2018-10-03 16:08:03.583,TRUE,646,41,80227,80227,1,1,1,1
3E9443,D9B8AF,26ECA2,31.58,2018-09-04 22:44:25.687,2018-09-04 22:44:26.843,TRUE,689,19,92270,91768,1,1,1,1
195008,BC16CE,C37828,74.90,2018-09-27 17:15:24.027,2018-09-27 17:15:24.340,TRUE,533,51,30701,30701,1,1,1,1
6F7D73,063F89,7FE732,250.00,2018-09-21 16:53:54.487,2018-09-21 16:53:56.033,TRUE,635,48,28269,28269,1,1,1,1
3A1DC7,D22207,3F89E5,96.00,2018-09-08 14:29:48.363,2018-09-08 14:29:49.440,TRUE,772,20,28203,27514,1,1,1,1
5B7696,1A173A,767C9E,92.00,2018-10-01 23:14:09.823,2018-10-01 23:14:10.167,TRUE,558,33,21409,21409,1,1,1,1
D7FC2C,325DBC,781325,141.16,2018-09-12 19:33:46.057,2018-09-12 19:33:47.197,TRUE,611,39,94131,94131,1,1,1,1
8CCF02,F0A770,8D665E,111.57,2018-10-04 02:29:38.460,2018-10-04 02:29:38.850,TRUE,749,22,43560,43560,1,1,1,1
280345,C1B389,6F498E,64.82,2018-09-24 04:09:04.033,2018-09-24 04:09:06.300,TRUE,622,21,10457,10461,1,1,1,1
1C6DB7,C66E9A,B4645E,74.80,2018-09-20 03:11:18.443,2018-09-20 03:11:20.100,TRUE,779,20,11205,11205,1,1,1,1
9669DF,A01FD8,C37828,59.78,2018-09-02 23:42:47.893,2018-09-02 23:42:49.067,TRUE,548,33,10039,10039,1,1,1,1
50754B,936652,05BCA0,195.00,2018-10-02 23:19:23.983,2018-10-02 23:19:24.453,TRUE,627,49,55120,55120,1,1,1,1
DBE83C,8E55FD,4F01D6,52.00,2018-09-25 13:17:22.353,2018-09-25 13:17:23.917,TRUE,722,26,11412,11412,1,1,1,1
F8FEBE,D688F5,B4645E,45.50,2018-09-10 15:17:49.337,2018-09-10 15:17:52.037,TRUE,586,45,24014,24014,1,1,1,1
A453F6,E4A083,26ECA2,39.36,2018-09-06 22:22:08.353,2018-09-06 22:22:09.683,TRUE,611,22,78233,78233,1,1,1,1
060C22,3DC2B4,C37828,129.90,2018-09-05 13:33:15.450,2018-09-05 13:33:16.777,TRUE,647,31,32250,32250,1,1,1,1
53CF65,172AC8,0ADC71,156.34,2018-09-24 07:28:33.423,2018-09-24 07:28:35.000,TRUE,511,33,11020,11020,1,1,1,1
01FA16,DF815C,E3FFE5,149.94,2018-08-31 20:33:29.537,2018-08-31 20:33:30.863,TRUE,665,38,80013,80013,1,1,1,1
045B6F,1699E5,26ECA2,31.01,2018-08-29 01:58:24.657,2018-08-29 01:58:25.907,TRUE,611,26,95350,95350,1,1,1,1
026134,6F3A86,781325,275.87,2018-09-27 21:50:43.793,2018-09-27 21:50:44.150,TRUE,611,24,15009,15009,1,1,1,1
194B38,985E60,864C1F,68.00,2018-09-24 14:38:37.413,2018-09-24 14:38:38.913,TRUE,721,24,24015,24015,1,1,1,1
0C7FD7,0FEB8E,3B88C5,48.75,2018-08-30 21:06:16.747,2018-08-30 21:06:18.167,TRUE,594,27,75069,75069,1,1,1,1
589191,A2CD86,26ECA2,50.00,2018-09-16 05:56:54.860,2018-09-16 05:56:55.860,TRUE,574,20,90031,NULL,1,1,1,1
14317E,021D17,6F498E,64.80,2018-08-30 15:12:14.890,2018-08-30 15:12:17.293,TRUE,475,30,30106,30106,1,1,1,1
A13CB7,829B35,0ADC71,107.00,2018-10-06 08:14:02.423,2018-10-06 08:14:02.690,TRUE,611,28,60172,60172,1,1,1,1
94F7F9,5D8DF2,8D665E,176.00,2018-10-13 02:03:29.170,2018-10-13 02:03:29.493,TRUE,711,27,77003,77003,1,1,1,1
