,order_id,customer_id,merchant_id,order_amount,checkout_started_at,credit_decision_started_at,approved_for_installments,customer_credit_score,customer_age,customer_billing_zip,customer_shipping_zip,paid_installment_1,paid_installment_2,paid_installment_3,paid_installment_4,orders,order_amount_cum_sum,orders_cum_sum,order_amount_cum_avg,paid_installment_1_cum_avg,paid_installment_2_cum_avg,paid_installment_3_cum_avg,paid_installment_4_cum_avg,order_amount_cum_sum,orders_cum_sum,order_amount_cum_avg,paid_installment_1_cum_avg,paid_installment_2_cum_avg,paid_installment_3_cum_avg,paid_installment_4_cum_avg,merchant_order_amount_cum_sum,merchant_orders_cum_sum,merchant_order_amount_cum_avg,merchant_paid_installment_1_ratio,merchant_paid_installment_2_ratio,merchant_paid_installment_3_ratio,merchant_paid_installment_4_ratio,order_amount_to_merchant_avg_ratio
84,F4095D,7A19B1,05BCA0,75.0,2018-09-19 00:26:40.707,2018-09-19 00:26:42.693,True,657,21,95148,95148,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
85,3EC7F1,C9394C,05BCA0,157.5,2018-09-19 14:25:13.657,2018-09-19 14:25:16.783,True,766,21,01908,14583,1.0,1,1.0,1.0,1,157.5,1,157.5,1.0,1,1.0,1.0,157.5,1,157.5,1.0,1,1.0,1.0,157.5,1,157.5,1.0,1,1.0,1.0,1.0
86,5FBB16,ED1D7E,05BCA0,75.0,2018-09-19 17:47:23.487,2018-09-19 17:47:25.063,True,599,34,19072,19072,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
87,DBBBD4,82DE0E,05BCA0,75.0,2018-09-19 18:52:45.037,2018-09-19 18:52:46.567,True,635,20,68106,68106,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
88,0EEEEA,CE117D,05BCA0,195.0,2018-09-19 20:34:02.807,2018-09-19 20:34:04.230,True,758,68,75230,75204,1.0,1,1.0,1.0,1,195.0,1,195.0,1.0,1,1.0,1.0,195.0,1,195.0,1.0,1,1.0,1.0,195.0,1,195.0,1.0,1,1.0,1.0,1.0
89,9173F6,E4749A,05BCA0,225.0,2018-09-19 21:10:55.933,2018-09-19 21:10:57.480,True,810,63,94903,60035,1.0,1,1.0,1.0,1,225.0,1,225.0,1.0,1,1.0,1.0,225.0,1,225.0,1.0,1,1.0,1.0,225.0,1,225.0,1.0,1,1.0,1.0,1.0
90,660B08,EFFD3C,05BCA0,75.0,2018-09-19 23:25:41.550,2018-09-19 23:25:43.063,True,797,27,94086,94086,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
91,20D370,7EB372,05BCA0,292.5,2018-09-19 23:30:48.993,2018-09-19 23:30:50.590,True,644,26,84062,84062,1.0,1,1.0,1.0,1,292.5,1,292.5,1.0,1,1.0,1.0,292.5,1,292.5,1.0,1,1.0,1.0,292.5,1,292.5,1.0,1,1.0,1.0,1.0
92,E2378D,A51637,05BCA0,75.0,2018-09-20 11:13:33.517,2018-09-20 11:13:35.563,True,766,32,75201,75201,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
93,D88AD9,183BAF,05BCA0,175.5,2018-09-20 14:16:30.653,2018-09-20 14:16:34.137,True,726,30,11217,11217,1.0,1,1.0,1.0,1,175.5,1,175.5,1.0,1,1.0,1.0,175.5,1,175.5,1.0,1,1.0,1.0,175.5,1,175.5,1.0,1,1.0,1.0,1.0
94,C995D3,3D69DD,05BCA0,45.0,2018-09-20 14:23:32.060,2018-09-20 14:23:34.230,True,729,56,28412,28412,1.0,1,1.0,1.0,1,45.0,1,45.0,1.0,1,1.0,1.0,45.0,1,45.0,1.0,1,1.0,1.0,45.0,1,45.0,1.0,1,1.0,1.0,1.0
95,4A4AF3,2DA965,05BCA0,180.0,2018-09-20 14:30:03.653,2018-09-20 14:30:07.857,True,527,39,79763,79763,1.0,1,1.0,1.0,1,180.0,1,180.0,1.0,1,1.0,1.0,180.0,1,180.0,1.0,1,1.0,1.0,180.0,1,180.0,1.0,1,1.0,1.0,1.0
96,347524,82422F,05BCA0,95.0,2018-09-20 17:48:47.890,2018-09-20 17:48:50.753,True,611,34,10591,10591,1.0,1,1.0,1.0,1,95.0,1,95.0,1.0,1,1.0,1.0,95.0,1,95.0,1.0,1,1.0,1.0,95.0,1,95.0,1.0,1,1.0,1.0,1.0
97,E3F683,4CEB13,05BCA0,75.0,2018-09-20 19:42:32.837,2018-09-20 19:42:34.383,True,529,40,90248,90248,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
98,2854B5,E3E76F,05BCA0,150.0,2018-09-20 21:12:26.600,2018-09-20 21:12:28.557,True,660,29,11226,11226,1.0,1,1.0,1.0,1,150.0,1,150.0,1.0,1,1.0,1.0,150.0,1,150.0,1.0,1,1.0,1.0,150.0,1,150.0,1.0,1,1.0,1.0,1.0
99,1194EF,3D4566,05BCA0,449.1,2018-09-21 03:17:17.870,2018-09-21 03:17:19.420,True,669,53,94403-1564,94403-1564,1.0,1,1.0,1.0,1,449.1,1,449.1,1.0,1,1.0,1.0,449.1,1,449.1,1.0,1,1.0,1.0,449.1,1,449.1,1.0,1,1.0,1.0,1.0
100,CE903C,A06AEA,05BCA0,225.0,2018-09-21 08:19:57.050,2018-09-21 08:19:58.813,True,611,25,61265,53202,1.0,1,1.0,1.0,1,225.0,1,225.0,1.0,1,1.0,1.0,225.0,1,225.0,1.0,1,1.0,1.0,225.0,1,225.0,1.0,1,1.0,1.0,1.0
101,8E7E5C,EFA3D2,05BCA0,135.0,2018-09-21 16:56:04.490,2018-09-21 16:56:06.083,True,720,25,90260,90260,1.0,1,1.0,1.0,1,135.0,1,135.0,1.0,1,1.0,1.0,135.0,1,135.0,1.0,1,1.0,1.0,135.0,1,135.0,1.0,1,1.0,1.0,1.0
102,9F98DE,D526F8,05BCA0,75.0,2018-09-21 20:44:37.907,2018-09-21 20:44:39.563,True,613,68,05651,05651,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
103,CA2F75,74EFCC,05BCA0,200.0,2018-09-21 20:55:37.200,2018-09-21 20:55:38.747,True,647,30,21224,21224,1.0,1,1.0,1.0,1,200.0,1,200.0,1.0,1,1.0,1.0,200.0,1,200.0,1.0,1,1.0,1.0,200.0,1,200.0,1.0,1,1.0,1.0,1.0
104,758FB5,50A296,05BCA0,75.0,2018-09-21 23:24:56.057,2018-09-21 23:24:57.447,True,507,68,92211,92211,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
105,08EDE2,CC9B3E,05BCA0,375.0,2018-09-22 00:18:52.143,2018-09-22 00:18:53.597,True,611,31,07052,07052,1.0,1,1.0,1.0,1,375.0,1,375.0,1.0,1,1.0,1.0,375.0,1,375.0,1.0,1,1.0,1.0,375.0,1,375.0,1.0,1,1.0,1.0,1.0
106,C3DFE4,36B387,05BCA0,135.0,2018-09-22 12:50:56.750,2018-09-22 12:50:58.313,True,641,42,38672,38672,1.0,1,1.0,1.0,1,135.0,1,135.0,1.0,1,1.0,1.0,135.0,1,135.0,1.0,1,1.0,1.0,135.0,1,135.0,1.0,1,1.0,1.0,1.0
107,B8CF02,8D090B,05BCA0,75.0,2018-09-22 23:47:04.803,2018-09-22 23:47:06.350,True,706,48,70001,70001,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
108,FA8F12,98F37C,05BCA0,150.0,2018-09-23 00:05:08.200,2018-09-23 00:05:10.013,True,605,26,41051,45202,1.0,1,1.0,1.0,1,150.0,1,150.0,1.0,1,1.0,1.0,150.0,1,150.0,1.0,1,1.0,1.0,150.0,1,150.0,1.0,1,1.0,1.0,1.0
109,D6B215,0E722A,05BCA0,75.0,2018-09-23 00:19:30.927,2018-09-23 00:19:32.520,True,646,36,01915,01915,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
110,14261B,8D090B,05BCA0,75.0,2018-09-23 00:58:55.970,2018-09-23 00:58:57.707,True,706,48,70001,70001,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
111,A99864,26A64E,05BCA0,300.0,2018-09-23 02:54:09.597,2018-09-23 02:54:12.330,True,791,63,10021,10021,1.0,1,1.0,1.0,1,300.0,1,300.0,1.0,1,1.0,1.0,300.0,1,300.0,1.0,1,1.0,1.0,300.0,1,300.0,1.0,1,1.0,1.0,1.0
112,E69C2C,5A72AF,05BCA0,270.0,2018-09-23 13:04:50.433,2018-09-23 13:04:52.137,True,732,60,48221,48221,1.0,1,1.0,1.0,1,270.0,1,270.0,1.0,1,1.0,1.0,270.0,1,270.0,1.0,1,1.0,1.0,270.0,1,270.0,1.0,1,1.0,1.0,1.0
113,E92700,F43EB4,05BCA0,230.0,2018-09-23 17:15:12.683,2018-09-23 17:15:14.120,True,755,27,06902-4624,06902-4624,1.0,1,1.0,1.0,1,230.0,1,230.0,1.0,1,1.0,1.0,230.0,1,230.0,1.0,1,1.0,1.0,230.0,1,230.0,1.0,1,1.0,1.0,1.0
114,36A39F,98F37C,05BCA0,125.0,2018-09-23 18:51:46.360,2018-09-23 18:51:47.893,True,605,26,41051,45202,1.0,1,1.0,1.0,1,125.0,1,125.0,1.0,1,1.0,1.0,125.0,1,125.0,1.0,1,1.0,1.0,125.0,1,125.0,1.0,1,1.0,1.0,1.0
115,F381DF,D1EB6F,05BCA0,75.0,2018-09-23 19:54:57.323,2018-09-23 19:54:58.857,True,466,29,38801,38801,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
116,0CE644,93DEAA,05BCA0,70.0,2018-09-23 20:45:57.763,2018-09-23 20:46:00.340,True,748,24,27606,27606,1.0,1,1.0,1.0,1,70.0,1,70.0,1.0,1,1.0,1.0,70.0,1,70.0,1.0,1,1.0,1.0,70.0,1,70.0,1.0,1,1.0,1.0,1.0
117,269A6C,2402FA,05BCA0,75.0,2018-09-23 21:55:10.417,2018-09-23 21:55:12.323,True,610,40,14222,14222,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
118,1242D8,AF8B87,05BCA0,175.5,2018-09-24 09:39:20.457,2018-09-24 09:39:22.003,True,591,29,30307,30307,1.0,1,1.0,1.0,1,175.5,1,175.5,1.0,1,1.0,1.0,175.5,1,175.5,1.0,1,1.0,1.0,175.5,1,175.5,1.0,1,1.0,1.0,1.0
119,764617,B62C31,05BCA0,288.0,2018-09-24 17:34:07.037,2018-09-24 17:34:08.787,True,583,26,10016,10016,1.0,1,1.0,1.0,1,288.0,1,288.0,1.0,1,1.0,1.0,288.0,1,288.0,1.0,1,1.0,1.0,288.0,1,288.0,1.0,1,1.0,1.0,1.0
120,635FEA,ECAEC4,05BCA0,135.0,2018-09-24 17:50:52.017,2018-09-24 17:50:53.580,True,707,42,98115,98115,1.0,1,1.0,1.0,1,135.0,1,135.0,1.0,1,1.0,1.0,135.0,1,135.0,1.0,1,1.0,1.0,135.0,1,135.0,1.0,1,1.0,1.0,1.0
121,136AC4,081D50,05BCA0,425.0,2018-09-24 20:50:55.363,2018-09-24 20:50:56.923,True,707,55,93105,93105,1.0,1,1.0,1.0,1,425.0,1,425.0,1.0,1,1.0,1.0,425.0,1,425.0,1.0,1,1.0,1.0,425.0,1,425.0,1.0,1,1.0,1.0,1.0
122,E7FF6C,015487,05BCA0,262.5,2018-09-25 11:31:31.033,2018-09-25 11:31:32.487,True,576,25,48103,48103,1.0,1,1.0,1.0,1,262.5,1,262.5,1.0,1,1.0,1.0,262.5,1,262.5,1.0,1,1.0,1.0,262.5,1,262.5,1.0,1,1.0,1.0,1.0
123,00B655,C6CC9D,05BCA0,324.0,2018-09-25 14:58:36.027,2018-09-25 14:58:37.773,True,606,61,01038,01038,1.0,1,1.0,1.0,1,324.0,1,324.0,1.0,1,1.0,1.0,324.0,1,324.0,1.0,1,1.0,1.0,324.0,1,324.0,1.0,1,1.0,1.0,1.0
124,B38452,303ED3,05BCA0,117.0,2018-09-25 15:50:05.330,2018-09-25 15:50:07.253,True,818,35,10003,10003,1.0,1,1.0,1.0,1,117.0,1,117.0,1.0,1,1.0,1.0,117.0,1,117.0,1.0,1,1.0,1.0,117.0,1,117.0,1.0,1,1.0,1.0,1.0
125,7ECC82,EBA38A,05BCA0,75.0,2018-09-25 17:30:49.957,2018-09-25 17:30:51.423,True,732,21,59808,59801,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
126,C90585,C69EDB,05BCA0,135.0,2018-09-25 18:23:39.243,2018-09-25 18:23:40.773,True,666,21,62221,62221,1.0,1,1.0,1.0,1,135.0,1,135.0,1.0,1,1.0,1.0,135.0,1,135.0,1.0,1,1.0,1.0,135.0,1,135.0,1.0,1,1.0,1.0,1.0
127,E5E8A7,D0C019,05BCA0,112.5,2018-09-26 01:53:07.217,2018-09-26 01:53:08.810,True,523,64,95409,95409,1.0,1,1.0,1.0,1,112.5,1,112.5,1.0,1,1.0,1.0,112.5,1,112.5,1.0,1,1.0,1.0,112.5,1,112.5,1.0,1,1.0,1.0,1.0
128,3618B5,BF0B93,05BCA0,202.5,2018-09-26 05:28:34.730,2018-09-26 05:28:36.307,True,771,40,94117,94117,1.0,1,1.0,1.0,1,202.5,1,202.5,1.0,1,1.0,1.0,202.5,1,202.5,1.0,1,1.0,1.0,202.5,1,202.5,1.0,1,1.0,1.0,1.0
129,63F67B,56CF25,05BCA0,247.5,2018-09-26 12:29:44.690,2018-09-26 12:29:47.693,True,816,43,60565,60565,1.0,1,1.0,1.0,1,247.5,1,247.5,1.0,1,1.0,1.0,247.5,1,247.5,1.0,1,1.0,1.0,247.5,1,247.5,1.0,1,1.0,1.0,1.0
130,38018D,7E8BC3,05BCA0,75.0,2018-09-26 15:14:06.870,2018-09-26 15:14:08.493,True,650,31,10036,10036,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
131,BFB725,5DA4CF,05BCA0,75.0,2018-09-26 19:35:36.417,2018-09-26 19:35:38.153,True,620,42,11218,11218,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
132,29AB90,568C93,05BCA0,150.0,2018-09-26 20:16:26.027,2018-09-26 20:16:27.650,True,754,25,30306,30306,1.0,1,1.0,1.0,1,150.0,1,150.0,1.0,1,1.0,1.0,150.0,1,150.0,1.0,1,1.0,1.0,150.0,1,150.0,1.0,1,1.0,1.0,1.0
133,6B34CB,C20962,05BCA0,150.0,2018-09-27 00:43:33.743,2018-09-27 00:43:35.243,True,833,62,95831,95831,1.0,1,1.0,1.0,1,150.0,1,150.0,1.0,1,1.0,1.0,150.0,1,150.0,1.0,1,1.0,1.0,150.0,1,150.0,1.0,1,1.0,1.0,1.0
134,05B6ED,047CC3,05BCA0,225.0,2018-09-27 05:34:09.623,2018-09-27 05:34:09.953,True,655,39,94102,94102,1.0,1,1.0,1.0,1,225.0,1,225.0,1.0,1,1.0,1.0,225.0,1,225.0,1.0,1,1.0,1.0,225.0,1,225.0,1.0,1,1.0,1.0,1.0
135,CA9A53,AD5982,05BCA0,135.0,2018-09-27 05:34:48.000,2018-09-27 05:34:48.390,True,605,59,94566,90045,1.0,1,1.0,1.0,1,135.0,1,135.0,1.0,1,1.0,1.0,135.0,1,135.0,1.0,1,1.0,1.0,135.0,1,135.0,1.0,1,1.0,1.0,1.0
136,D4E54F,0B3654,05BCA0,300.0,2018-09-27 08:34:37.287,2018-09-27 08:34:37.690,True,734,30,98405,98405,1.0,1,1.0,1.0,1,300.0,1,300.0,1.0,1,1.0,1.0,300.0,1,300.0,1.0,1,1.0,1.0,300.0,1,300.0,1.0,1,1.0,1.0,1.0
137,972803,783406,05BCA0,75.0,2018-09-27 12:08:10.270,2018-09-27 12:08:10.643,True,809,48,66043,66043,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
138,5A378F,52E88E,05BCA0,75.0,2018-09-27 16:53:24.567,2018-09-27 16:53:24.847,True,514,62,91351,91351,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
139,6C524F,0922CA,05BCA0,75.0,2018-09-27 17:04:37.980,2018-09-27 17:04:38.340,True,593,61,77586,77511,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
140,86FF89,E0C212,05BCA0,75.0,2018-09-27 17:52:48.923,2018-09-27 17:52:49.330,True,591,38,97229,97229,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
141,92D0E9,98F37C,05BCA0,475.0,2018-09-27 21:48:42.820,2018-09-27 21:48:43.210,True,605,26,41051,45202,1.0,1,1.0,1.0,1,475.0,1,475.0,1.0,1,1.0,1.0,475.0,1,475.0,1.0,1,1.0,1.0,475.0,1,475.0,1.0,1,1.0,1.0,1.0
142,424EE0,B517B5,05BCA0,75.0,2018-09-28 06:21:56.773,2018-09-28 06:21:57.040,True,734,23,01984,01984,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
143,D00113,80CC44,05BCA0,75.0,2018-09-28 06:52:00.710,2018-09-28 06:52:01.007,True,569,31,83706,83706,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
144,868D35,0922CA,05BCA0,75.0,2018-09-28 15:24:50.717,2018-09-28 15:24:51.013,True,593,61,77586,77511,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
145,38CA69,A51637,05BCA0,75.0,2018-09-28 15:37:42.680,2018-09-28 15:37:43.040,True,766,32,79936,75201,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
146,55B61C,DFAA63,05BCA0,175.0,2018-09-28 17:50:08.393,2018-09-28 17:50:08.753,True,688,22,06511,06511,1.0,1,1.0,1.0,1,175.0,1,175.0,1.0,1,1.0,1.0,175.0,1,175.0,1.0,1,1.0,1.0,175.0,1,175.0,1.0,1,1.0,1.0,1.0
147,8BCB04,626B00,05BCA0,375.0,2018-09-28 18:43:10.327,2018-09-28 18:43:10.717,True,785,48,27604,14709,1.0,1,1.0,1.0,1,375.0,1,375.0,1.0,1,1.0,1.0,375.0,1,375.0,1.0,1,1.0,1.0,375.0,1,375.0,1.0,1,1.0,1.0,1.0
148,B4AAC7,88207A,05BCA0,310.5,2018-09-28 19:38:01.323,2018-09-28 19:38:01.700,True,830,63,52002,52002,1.0,1,1.0,1.0,1,310.5,1,310.5,1.0,1,1.0,1.0,310.5,1,310.5,1.0,1,1.0,1.0,310.5,1,310.5,1.0,1,1.0,1.0,1.0
149,477F9D,9B9B09,05BCA0,75.0,2018-09-28 21:40:09.490,2018-09-28 21:40:09.867,True,611,20,50112,50112,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
150,3E7A35,C77E7D,05BCA0,157.5,2018-09-29 00:57:00.323,2018-09-29 00:57:00.840,True,611,23,02446,02446,1.0,1,1.0,1.0,1,157.5,1,157.5,1.0,1,1.0,1.0,157.5,1,157.5,1.0,1,1.0,1.0,157.5,1,157.5,1.0,1,1.0,1.0,1.0
151,35025B,F0E7FD,05BCA0,75.0,2018-09-29 04:22:28.377,2018-09-29 04:22:28.800,True,754,52,27609,27609,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
152,6F3B6D,362FA7,05BCA0,75.0,2018-09-29 07:51:58.020,2018-09-29 07:51:58.583,True,611,21,89701,89701,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
153,8F6405,88C22E,05BCA0,135.0,2018-09-29 12:13:23.570,2018-09-29 12:13:23.927,True,804,31,44111,44111,1.0,1,1.0,1.0,1,135.0,1,135.0,1.0,1,1.0,1.0,135.0,1,135.0,1.0,1,1.0,1.0,135.0,1,135.0,1.0,1,1.0,1.0,1.0
154,D3CA50,4E40B7,05BCA0,75.0,2018-09-29 13:10:41.937,2018-09-29 13:10:44.657,True,783,74,33437,33437,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
155,8C2EFB,ADB22D,05BCA0,553.5,2018-09-29 14:15:17.517,2018-09-29 14:15:17.843,True,750,27,10011-4707,10011-4707,1.0,1,1.0,1.0,1,553.5,1,553.5,1.0,1,1.0,1.0,553.5,1,553.5,1.0,1,1.0,1.0,553.5,1,553.5,1.0,1,1.0,1.0,1.0
156,AA858D,D205EA,05BCA0,270.0,2018-09-29 17:20:01.503,2018-09-29 17:20:01.800,True,738,55,95020,95020,1.0,1,1.0,1.0,1,270.0,1,270.0,1.0,1,1.0,1.0,270.0,1,270.0,1.0,1,1.0,1.0,270.0,1,270.0,1.0,1,1.0,1.0,1.0
157,83166D,847F8B,05BCA0,195.0,2018-09-29 18:26:31.443,2018-09-29 18:26:31.787,True,720,25,10708,10013,1.0,1,1.0,1.0,1,195.0,1,195.0,1.0,1,1.0,1.0,195.0,1,195.0,1.0,1,1.0,1.0,195.0,1,195.0,1.0,1,1.0,1.0,1.0
158,C90623,BAD836,05BCA0,75.0,2018-09-29 22:27:19.610,2018-09-29 22:27:19.970,True,683,29,55378,55378,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
159,AF48E5,366733,05BCA0,573.0,2018-09-29 23:12:25.227,2018-09-29 23:12:25.523,True,583,28,55408,55408,1.0,1,1.0,1.0,1,573.0,1,573.0,1.0,1,1.0,1.0,573.0,1,573.0,1.0,1,1.0,1.0,573.0,1,573.0,1.0,1,1.0,1.0,1.0
160,918920,E1823D,05BCA0,270.0,2018-09-29 23:32:26.130,2018-09-29 23:32:26.413,True,673,37,94109,95070,1.0,1,1.0,1.0,1,270.0,1,270.0,1.0,1,1.0,1.0,270.0,1,270.0,1.0,1,1.0,1.0,270.0,1,270.0,1.0,1,1.0,1.0,1.0
161,5BA714,500FF0,05BCA0,112.5,2018-09-29 23:38:19.750,2018-09-29 23:38:20.060,True,611,46,06787,06787,1.0,1,1.0,1.0,1,112.5,1,112.5,1.0,1,1.0,1.0,112.5,1,112.5,1.0,1,1.0,1.0,112.5,1,112.5,1.0,1,1.0,1.0,1.0
162,9B39AA,502865,05BCA0,157.5,2018-09-30 00:39:57.803,2018-09-30 00:39:58.113,True,611,18,94110,94103,1.0,1,1.0,1.0,1,157.5,1,157.5,1.0,1,1.0,1.0,157.5,1,157.5,1.0,1,1.0,1.0,157.5,1,157.5,1.0,1,1.0,1.0,1.0
163,C04B18,AC3DF8,05BCA0,75.0,2018-09-30 03:38:52.930,2018-09-30 03:38:53.227,True,611,21,07501,07501,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
164,8AD93D,0ED0C3,05BCA0,125.0,2018-09-30 07:57:27.963,2018-09-30 07:57:28.387,True,668,44,96826,96826,1.0,1,1.0,1.0,1,125.0,1,125.0,1.0,1,1.0,1.0,125.0,1,125.0,1.0,1,1.0,1.0,125.0,1,125.0,1.0,1,1.0,1.0,1.0
165,B82881,21F65B,05BCA0,375.0,2018-09-30 14:30:22.347,2018-09-30 14:30:22.690,True,643,49,10803,10803,1.0,1,1.0,1.0,1,375.0,1,375.0,1.0,1,1.0,1.0,375.0,1,375.0,1.0,1,1.0,1.0,375.0,1,375.0,1.0,1,1.0,1.0,1.0
166,DD07FA,7941CC,05BCA0,75.0,2018-09-30 15:04:44.303,2018-09-30 15:04:44.913,True,768,35,60622,60622,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
167,3213F8,7E8414,05BCA0,75.0,2018-09-30 20:42:40.320,2018-09-30 20:42:40.647,True,611,36,60305,60305,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
168,663FC5,714F97,05BCA0,202.5,2018-09-30 22:41:04.830,2018-09-30 22:41:07.330,True,783,43,98112,98112,1.0,1,1.0,1.0,1,202.5,1,202.5,1.0,1,1.0,1.0,202.5,1,202.5,1.0,1,1.0,1.0,202.5,1,202.5,1.0,1,1.0,1.0,1.0
169,4D9B99,F38874,05BCA0,75.0,2018-09-30 22:41:05.157,2018-09-30 22:41:07.627,True,611,26,30318,30318,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
